id,question,concept,true_answer,wrong1,wrong2,wrong3,wrong4
b4a8d7e89ea6e3bf9e208a75a13fee6a,In the middle of the day what will someone do because of being hungry?,,have lunch,cook dinner,make bread,eat in restaurant,make bread
c8660d8acad677ef247856e930a27f06,"John enjoyed his time visiting the museum.  He wanted to spend more time there, so that he could study the exhibits more.   He was a very academic person and loved doing what?",,gaining knowledge,tired feet,back pain,being bored,pondering
ba37a5a38dd740acde5b00dc3d0ce4de,What will telling many people about an embarrassing situation lead to?,,emotional distress,notoriety,riot,bad dreams,annoyance
f375ae73d22eb099f403128708e21962,"The electric motor powered many important things, including one if almost every house. Name this item?",,electric refrigerator,electric locomotive,electric typewriter,multi-coloured walrus,electric drill
748842cda8d355f5511d23d7f7a7bb67,Where can peanut butter be stored?,,pantry,container,supermarket,sandwich,jar
3ff447228a51f78915ad6da75a85aa3c,Where would you play a board game with your family?,,home,toy store,school,toy shop,shelf
cfd9ae46361ef2f811b932f86d2a9af3,James needed a garage because he spent a lot of money on what?,,car,bike,downtown,building,tool storage
1c57cabf4fa376748e7474ced6243e50,"If I am a person, I have a unique ability to do what?",,stand upright,cross street,speak spanish,speak chinese,further education
3c95d76ae5da18d365ed68e6fc583f82,"Two friends wanted to spend a quiet evening together, what did they go see?",,movie,wedding,friend's house,internet cafe,restaurant
af602ff4c6b62274a6ee77fc4469d033,"If an animal is tired, what is it likely to do?",,lie down,bite,keep alive,need to eat,go to sleep
111d65fa327038cc38c2f3048975fced,Where would you sit in a chair to watch four-legged animals complete?,,race track,bookstore,house,friend's house,building
dd1f94d7288ed696f2d83b04abbf27a7,If you were looking for a lemur where would you find it?,,field,russia,at home,hole,heaven
2d7c65a4a693574f855232f94572ca08,John ran out of pencils.  Where did  he go to get more?,,office depot,desk drawer,cup,pencil case,shelf
4595eae0857e01310adf19cbc138ea7c,When would you be able to see your reflection in a piece of wood?,,polished,burned,carved,composted,nailed
3fef24d7a9fb1277e34a9f974ff224c7,What emotion do people expressing themselves show when they trip in front of a crowd and break their leg?,,embarrassment,communication,suffering,pain,laughter
b2e81809ec3b362fe74ee3ffcabcfdb2,"He waited for his friend at the squash court, but he was worried his friend thought he meant the at the other end of the public what?",,park,country club,rich person's house,pool,fitness center
b83bd22293f7a568bb252284c30ce794,When you plant a garden you can harvest what to eat?,,vegetable,flower,animal,flower petals,alive
57981c6a9d5da85a76862132a8e073fb,Where is basketball court likely to be outdoors?,,city,high school gymnasium,park,use,los angeles
6cf454a0c090977244f9230f1f378101,What could a balalaika be needed for?,,symphony,artist junkyard,music store,singing,orchestra
224ee9278a5d86a20259060906f98534,What type of home is most likely to have an attic filled with historical items?,,victorian house,top of home,older houses,own home,material
ac537f9449ac031158ec6b26818c76f0,"Jackson is a popular city name, but the one with a governor's office is where?",,mississippi,michigan,wyoming,mississippi,tennessee
bedecf8ae38e7a53da80867ce3bbf109,Where is microphone boom likely to be used to record an album?,,recording studio,radio station,concert,tv studio,new york
8e488bdeb73407ee3b5607c5e8199c4c,What is the worst outcome of an injury?,,cause death,cause bleeding,falling down,become infected,claim insurance
a771ea8c42519d651e2b1ab36a6187b7,How is someone who loves their TV likely to feel about their remote?,,attached,nostalgic,companionable,likely,close
adab3ab59ebc571bb6ad7fe9fe83e658,"The man wanted to take a bus, but all the chars were full of people doing what?",,sitting down,refusing,saving money,sit down,go outdoors
ef5c48e2dda987a571e38050bc025089,"Bob thought that his Pokemon cards were common and worthless, but he was wrong about them. They were really what?",,rare,personal,special,shiny,irregular
e4e75b4db04649655944f498d692a8b0,"A wife asks a husband to stop being married to her, what is he likely to feel even with friends?",,grief,happiness,pleasure,happy,isolation
186b8452b77887245e8a03b50763e5d9,"The camper looked up at the vast night sky, it left him feeling mighty what?",,insignificant,unimportant,stellar,somewhat,helpless
c3b6280d05a9f9c5b031fcbeaa0ce695,"Though nearby, an apple from an apple tree where would be an imported product to the USA?",,canada,ohio,washington state,alaska,flowers
7d0dc85078e9a3f6f75c0748f8f35cff,"The old man was retired and liked the simple things, he would do crossword puzzle every morning simply just to do what?",,pass time,you're bored,relax,mentally challenged,win
4cfd8cde494308c8398b5c098fab7513,What would you change the learning process to be if someone does not like learning?,,fun,interesting,joyful or painful,very important,free
6ed5fecfcd524d8317379bb30a4d0155,To properly instruct children attending school you would need a great deal of what?,,patience,boredom,time,teachers,inspiration
10c1c0850b36483acd704fcfbc4977f1,If done correctly grooming pet's nails generally does not cause this?,,injury,training,satisfaction,beauty,late
2cf37e30fd473813d6f771c834be059f,"The man was cleaning clothes for his date, what was he looking to achieve?",,attractive appearance,ruined,clean clothes,sadness,look better
a101c1e16d7a981e4b45bf7877331e9a,"The person was looking up airline and hotel prices, what was he looking to do?",,go on vacation,control computer,separate things,cross street,go out
281cfc48534dff007f079127d783d896,"The person put on lotion, what did they want?",,smooth skin,fresh smell,good credit,fresh produce,headache
5281d93d60f0211457be3fbe391b6953,"Eating breakfast in bed can make you feel what, assuming that you don't spill anything?",,contentment,vomiting,pleasure,happiness,mess
e265c5c0ca20d6e00c9fa8f319d8a70e,What would an adult man do to get ready for work?,,dress himself,dress herself,shower,drink beer,drive train
6a863576a54d17a6532e124a8b2ac15c,"The woman picked from an apple tree while surrounded by other trees, where was she?",,woods,illinois,new york,indiana,farmer's market
24bb2394b6bd778b607ca923aee8e994,"Mom is tidying a house, where would she put the loose dictionary?",,shelf,library,classroom,table,desk
be24e81e1761b422038365cd06e82edd,"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?",,death,go to jail,incarceration,intercourse,judgement
99a48d64cd006ffea87cfa90b70a1779,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,,dairy farm,countryside,city,butcher shop,canada
621d52d498adeb41ecb372b53b0fcaa1,What would children do if they are bored?,,play tag,walk,change shoes,smell smoke,reach over
2c1f36267c3663cd1bb22e33f297be1b,Behind what small door are canned goods usually kept in?,,cupboard,cabinet,pantry,kitchen,shelf
0a678030fce19b9117ae66c9c25de176_1,"While laid up in the hospital she tried remembering good times, like that massage on vacation that brought great what?",,pleasure,dream,knowing,depression,nostalgia
fcd70a597379ac881085a01e342ad14d,"If I want to maximize my number of potential customers, where should I build a new department store?",,big city,idaho,shopping mall,in town,new york
ee17387dd4b07989289d3bb52af6e1bd,Where is a good place to get a ball?,,toy store,kitchen,child's hand,street,soccer game
4c1c40318e80663bff06da16b25ee2fa,What common chemical reaction is often used as a heat source?,,fire,coal or wood,lava,house,solar energy
cd82b8028c5eebd83fe699a378081a27,Where could you put a dollar that would make it hard to get out without breaking?,,piggy bank,cash drawer,purse,box,pocket
9d4ba0de43138f1c11fe743fdeec3711,"I'm at a restaurant ans want a glass of milk, how do I find out if they serve that?",,menu,accompaniment to meal,waitress,cafeteria,home
425b0b6a8a1ab08dd22112225f7d5b80,What could contain no more than around 100 people?,,classroom,apartment,buildings,car,audience
d628915698086f4ce0803d11c956c81f,"John joined the army because he wanted to see the world.  When the fighting started, he only saw what sort of things?",,battlefield,fort,orphans,other countries,war
1b3bf9c8c110a5a99112d8b2a9c7b2fc,where do children play a game?,,family room,toy store,bar,casino,table
7056e96e868c41ea64b83d64ca04a17a,What could happen after driving car that does not involve pain?,,getting tired,automobile accidents,backache,eye strain,car crash
c25090c0c98a9f6d3422fc18ad619485,In what place could you find air that has been breathed by only a few people recently?,,house,train station,cupboard,cricket stadium,surface of earth
7914facfac0229988dbd1f08de595257,what happens to a company when it is bankrupt?,,liquidated,own resources,branch out,commit crime,game over
426b4d98b3be2bba2da369201df57b93,Blood isn't usually spilled during what sport that doesn't allow the use of hands?,,soccer game,capillaries,ball,animals,person
a761edb5bcd7ba65469c728120d784b0,"The dog ran to the front window and barked, this is because of a presence at the what?",,front door,building,friend's house,classroom,window
9527d2260447025abb4c16c01a94362e,Where would you find a sign with some people lined up next to it?,,bus stop,street corner,roadblock,fast food drive thru,city
053cf211b1d127fd8367a6b525a9b5d1,Sometimes it felt like being able to pay bills was the only reason he was actively what?,,making money,pay debts,make money,having money,keep house
61db8bfe6897f7e9c94ca01f18b81247,John just made first violin.  This is  is a position on what?,,symphony orchestra,violin case,class,learning to play violin,music store
8925c36be89c1dac1895bfcaa00af669,Where can someone keep a digital file?,,computer,suitcase,filing cabinet,desk drawer,cloud
023e0dc9dc6e38d0022071863faf0b24,What appliance uses water and soap?,,washing machine,space shuttle,blender,disneyland,surface of earth
16912e49de8f6dc76587313d412939fb,"I am looking to buy honey right from an apiary, where should I go?",,farmer's market,jar,stick to fingers,beehive,stick to fingers
1d07feee00546a112dec6217c2bb8211,Where would someone likely bring an attache case?,,business meeting,overhead compartment,chair,hospital,in shirt
e5560742a17cd947a286bd9554733dd9,"i like to examine different things,why do books the chapters on the back",,read book,examine thing,go somewhere,knit,see particular program
1c6276430327d4bd9d1574f7a0ee7279,"The whole family was playing cards, they were full of joy and what?",,happiness,sadness,amusement,losing money,anger
af05b2fcdea00def1a6b06d92f9e302e,Jimmy wanted a beer but his wife was an alcoholic on probation.  Where might he go?,,neighbor's house,bridge,home,homeless shelter,prison
273325ff03af43788ef0c0088b3b3e08,What country has with the capital of Amsterdam has a Fortis bank?,,netherlands,utrecht,brussels,belgium,denmark
3a50c01dd53dfede034c7a651f5d1b53,What building has a ot of glue bottles?,,school,art room,police station,classroom,desk drawer
ff27630bebc1e4637efd60af36d3aa1a,"The king was to meet an ambassador, where would the meet?",,throne room,court,dinning room,monarchy,castle
21ef5bca653dd05e1083efb0088b700a,Where do kids play with a ball that is concrete?,,street,soccer field,soccer game,central park,pool table
